EmployeeID,JoinDate,LastPromotionDate,Age,Gender,Department,Location,JobLevel,EngagementScore,PerformanceScore,ManagerSatisfaction,NumTrainingsCompleted,TenureYears,LeftCompany,AttritionReason
1734,2015-05-11,2022-05-09,33,Male,Marketing,Berlin,2,5.313158779644153,3.730055611545501,3.648166777410248,4,9,1,Retired
1735,2017-03-19,2018-03-19,37,Male,Sales,Dubai,1,5.343080542247337,3.422505700107012,3.429883857203014,6,8,0,
1736,2020-03-10,2025-03-09,31,Female,Engineering,Dubai,5,8.152806634661049,3.3129663711252793,5.0,1,5,0,
1737,2017-04-26,2024-04-24,48,Male,Marketing,New York,1,10.0,4.664060152585938,5.0,8,7,0,
1738,2013-10-11,2013-10-11,44,Female,Marketing,Remote,3,6.548863680356068,5.0,1.158076504540536,10,11,1,Relocation
1739,2015-12-09,2021-12-07,39,Other,Sales,Dubai,1,7.807666446124758,3.265234648561183,3.969605097013547,8,9,0,
1740,2022-02-19,2025-02-18,36,Female,Sales,Remote,1,4.829684790274985,3.2231106442311965,2.693935052890307,3,3,0,
1741,2016-04-01,2023-03-31,50,Male,HR,Berlin,1,7.321347946549597,2.1216255276793117,2.90043751626502,9,9,0,
1742,2018-04-19,2023-04-18,35,Female,Product,Berlin,5,6.377541249596046,4.088076675167832,4.654814203119884,0,6,0,
1743,2020-05-08,2024-05-07,38,Other,Product,Remote,1,2.6350045499126153,2.134020293049905,3.017027366357985,2,4,1,Relocation
1744,2015-01-24,2018-01-23,35,Other,Product,Remote,2,4.071842800661921,3.0347575365704116,4.464925963955024,4,10,0,
1745,2016-11-05,2019-11-05,41,Female,Marketing,New York,2,5.176204567626404,3.504199377329229,3.5512737566071473,1,8,0,
1746,2016-06-22,2019-06-22,39,Male,Product,Berlin,3,7.888072810953444,3.048443714500489,2.3527512554186645,7,8,0,
1747,2018-01-16,2021-01-15,42,Other,HR,Berlin,5,7.514699321760739,1.3014392606429892,3.961922302270751,2,7,0,
1748,2020-11-27,2022-11-27,26,Male,Product,Remote,3,8.027897231389845,3.2703484362884825,2.149425745855152,4,4,0,
1749,2013-05-15,2017-05-14,49,Male,Sales,Dubai,1,9.485319633014294,4.159828297731147,4.0363667275650394,3,11,0,
1750,2021-04-04,2023-04-04,53,Female,Product,Dubai,4,8.481918630248973,4.610126243800069,3.854470108314359,6,3,0,
1751,2014-09-18,2024-09-15,28,Female,Engineering,Berlin,1,6.12509372810098,2.571981341981057,2.8519204964153086,0,10,0,
1752,2012-08-03,2020-08-01,45,Male,Engineering,Dubai,2,7.124659164116762,3.867887277158516,2.976024227257483,0,12,0,
1753,2012-12-20,2021-12-18,42,Male,Engineering,Remote,5,4.445368370709592,4.935366516202812,3.0888479363750347,8,12,0,
1754,2015-03-13,2015-03-13,40,Other,Product,New York,2,5.07697805876952,3.85283364315262,4.047345990502867,8,10,1,Retired
1755,2014-11-11,2020-11-09,36,Other,Sales,Berlin,3,3.0771285459304916,3.9385984463843067,2.103228668572275,0,10,1,Relocation
1756,2021-04-27,2022-04-27,42,Female,Engineering,Berlin,5,5.784160944814787,2.0683410840027343,3.872652295917125,2,3,1,Retired
1757,2019-12-14,2023-12-13,22,Other,Sales,Remote,4,5.270504091221822,4.068815011550187,5.0,7,5,0,
1758,2018-06-08,2018-06-08,45,Male,HR,New York,5,9.002198684484638,4.48404145290448,5.0,4,6,1,Better offer
1759,2019-08-18,2021-08-17,54,Female,Product,New York,3,10.0,4.0328082864567705,1.658443099352096,0,5,1,Manager conflict
1760,2018-12-13,2023-12-12,25,Female,HR,Berlin,2,9.618097157274724,4.017743321950531,2.436649861023631,6,6,0,
1761,2019-10-21,2020-10-20,41,Female,HR,Remote,5,4.498521943117473,4.970990762026779,4.549084155691329,0,5,0,
1762,2022-02-14,2023-02-14,42,Other,HR,New York,3,4.900502376122718,3.240016074747295,3.5341139164540625,1,3,1,Lack of growth
1763,2022-06-19,2022-06-19,28,Male,HR,New York,5,7.617447673888971,3.3435226238768414,3.9115116527856113,5,2,0,
1764,2020-05-12,2020-05-12,38,Other,Sales,Remote,3,8.986938256691927,2.903170811884287,2.1705766165321867,1,4,0,
1765,2017-06-15,2019-06-15,38,Other,HR,Dubai,2,6.776156816835094,1.6138712960489738,3.563671175519143,4,7,0,
1766,2013-05-18,2023-05-16,50,Male,Engineering,New York,4,8.2305795122705,3.692331364955668,4.873213821070182,9,11,1,Better offer
1767,2012-02-19,2022-02-16,50,Other,Marketing,Remote,4,4.225272116097201,3.1716638811903124,3.8796540350747715,0,13,0,
1768,2018-06-19,2018-06-19,27,Female,Product,Dubai,1,5.573618113386518,3.279981972340326,3.3471117531320482,3,6,1,Better offer
1769,2015-04-16,2022-04-14,37,Male,Marketing,New York,4,3.9839601774673254,4.379138324039539,3.4472898404538537,1,9,0,
1770,2019-10-25,2023-10-24,48,Male,Product,Remote,4,8.674907101388332,1.1325223466267218,3.9245247570696673,6,5,0,
1771,2012-08-14,2020-08-12,31,Male,Marketing,Remote,5,2.7601946341671755,2.5827973198683636,2.4153733496571963,7,12,0,
1772,2019-10-05,2023-10-04,30,Male,Product,Remote,1,9.292042730762965,1.0834875985974022,4.051157078493127,8,5,1,Relocation
1773,2014-11-28,2019-11-27,31,Other,HR,Remote,1,8.377515285004968,4.917094825602515,1.2954936354225652,1,10,0,
1774,2022-03-04,2022-03-04,54,Other,Sales,Remote,3,3.065635028385849,3.369160124993123,5.0,7,3,0,
1775,2014-11-04,2019-11-03,38,Other,Sales,Remote,1,6.840094809974241,3.4766062627472825,3.2501650789220515,4,10,0,
1776,2019-07-02,2024-06-30,42,Other,Engineering,New York,1,7.425924721411565,2.562301113455988,1.8590734502157147,8,5,0,
1777,2018-07-17,2022-07-16,36,Female,Sales,Dubai,4,5.444011956468772,4.853069160166408,1.0,5,6,1,Manager conflict
1778,2019-08-28,2021-08-27,41,Male,Engineering,Remote,5,7.291197669525885,2.9985305766415262,3.5064444546032036,4,5,0,
1779,2022-07-26,2022-07-26,44,Male,Sales,Remote,1,7.119453558272005,3.975751991831532,4.20756707762888,1,2,0,
1780,2012-11-15,2021-11-13,47,Male,Sales,Remote,5,1.1963438739101022,4.3280104061634725,4.341846150030079,1,12,0,
1781,2015-10-03,2023-10-01,50,Male,Engineering,New York,2,5.292040226785552,2.398516243023043,1.0583819927663933,4,9,1,Better offer
1782,2017-06-06,2020-06-05,42,Other,Engineering,Dubai,2,5.774794332640609,4.251987476120801,5.0,3,7,1,Lack of growth
1783,2022-09-11,2022-09-11,33,Other,Marketing,Dubai,5,7.596133849414341,2.160510633471341,2.6091363554831184,6,2,1,Relocation
1784,2015-10-25,2015-10-25,43,Female,Sales,Dubai,2,6.268005855356932,3.6240418077720213,5.0,9,9,0,
1785,2016-06-13,2018-06-13,43,Male,Engineering,New York,3,9.610231075416237,3.61262543463257,2.027932907337739,5,8,1,Relocation
1786,2012-12-18,2017-12-17,36,Male,Product,Berlin,3,6.662844931649047,2.975185491104856,2.183516193446419,2,12,0,
1787,2017-06-28,2023-06-27,36,Other,Sales,Remote,4,5.365272388785788,4.136670153695832,3.7418961370395114,0,7,1,Retired
1788,2012-05-12,2015-05-12,25,Other,Marketing,Remote,1,6.697718890022039,1.4346972249593897,5.0,5,12,0,
1789,2017-10-21,2019-10-21,28,Female,Engineering,New York,4,10.0,2.925409969311958,5.0,5,7,0,
1790,2020-07-11,2024-07-10,39,Other,Marketing,Dubai,4,5.647346370263479,3.816242857861586,4.18045439058228,1,4,1,Better offer
1791,2022-02-02,2025-02-01,32,Female,Product,New York,3,7.276306192928353,3.667298900545533,3.776003343566708,1,3,0,
1792,2015-03-02,2024-02-28,47,Female,Product,Berlin,3,3.225503628070671,2.3637297613206423,4.486624467405949,9,10,0,
1793,2013-08-25,2021-08-23,50,Male,Product,Berlin,4,6.257702349725973,4.938525775392854,2.8210956044318385,2,11,0,
1794,2021-05-18,2024-05-17,32,Male,Product,New York,1,8.86850610382732,5.0,3.602340882479888,7,3,1,Lack of growth
1795,2015-10-27,2021-10-25,30,Female,HR,New York,2,4.270935369983876,1.7607948478272,4.828052509144781,6,9,0,
1796,2019-04-10,2020-04-09,55,Female,Marketing,Berlin,5,1.9507579375876007,2.3791528464344305,3.489518028922881,8,5,0,
1797,2021-04-09,2022-04-09,43,Female,Product,New York,4,6.385205072426412,3.4491992113804666,3.69277992842374,6,3,0,
1798,2020-03-24,2025-03-23,40,Male,Product,Remote,3,7.824525964319239,4.308662765497287,3.2669843152845623,10,5,0,
1799,2020-06-02,2023-06-02,24,Female,Engineering,Berlin,1,5.243701200488715,4.786382136995534,3.1915371094243223,0,4,0,
1800,2021-02-02,2021-02-02,53,Other,HR,New York,2,7.055105026987063,2.5030930396696096,2.3805642658476884,3,4,0,
1801,2017-03-15,2020-03-14,49,Male,HR,Berlin,4,7.685732365486232,4.817097273597118,4.716686978257945,3,8,1,Relocation
1802,2016-05-28,2021-05-27,29,Female,HR,Remote,1,10.0,3.1045534612097265,3.00478457486171,4,8,0,
1803,2015-08-24,2016-08-23,26,Female,Product,New York,4,6.957952278383872,3.481135104196116,2.6262835321972546,5,9,0,
1804,2016-05-11,2021-05-10,22,Other,Marketing,New York,2,4.397619414067637,3.936732555564835,3.9814485961795945,4,8,1,Relocation
1805,2020-07-19,2021-07-19,32,Female,HR,Dubai,3,7.938337332710875,5.0,3.40029280670818,8,4,0,
1806,2015-09-28,2016-09-27,37,Other,Product,Remote,3,7.797763851807678,4.254475699770699,3.4505075520331356,9,9,0,
1807,2016-03-10,2024-03-08,51,Male,HR,Berlin,2,10.0,3.511880434517792,3.9639034758862306,8,9,0,
1808,2012-12-01,2015-12-01,32,Male,HR,Berlin,3,9.218595198729611,4.753550166497368,5.0,3,12,1,Better offer
1809,2020-01-27,2022-01-26,49,Male,HR,New York,2,3.3014705478944393,3.1929795023872485,4.175931865491774,3,5,0,
1810,2021-03-09,2022-03-09,34,Male,Engineering,Remote,5,8.927411760037472,1.9536924208111488,2.544054944225211,8,4,0,
1811,2013-04-14,2021-04-12,49,Male,Product,Berlin,2,6.177529490641461,4.207542350934169,3.190053604021858,9,11,1,Manager conflict
1812,2017-03-04,2023-03-03,33,Other,Marketing,Dubai,1,8.237350542678355,3.7346764036940265,3.060881347067753,8,8,1,Lack of growth
1813,2020-05-22,2021-05-22,23,Male,Product,Berlin,4,7.253769406597866,2.458186631995402,2.4998174909034425,10,4,0,
1814,2016-10-11,2017-10-11,43,Male,Product,Dubai,5,5.779885554851323,2.3597903154776683,3.5511822637463877,7,8,0,
1815,2013-05-12,2017-05-11,41,Other,Engineering,Dubai,2,3.822451958220235,3.2761407673824747,3.8074354954316587,9,11,0,
1816,2022-05-04,2023-05-04,40,Male,Product,Remote,3,3.051807276813642,2.174501032004314,4.344657113389109,0,2,1,Relocation
1817,2018-07-14,2024-07-12,49,Male,Sales,Remote,5,5.068974029029542,4.621499211849928,2.706769934447007,9,6,0,
1818,2012-07-17,2024-07-14,35,Female,Marketing,Remote,2,5.470122587133455,3.956249488528533,1.0,3,12,1,Relocation
1819,2017-08-20,2024-08-18,53,Other,Marketing,Berlin,5,8.799430658453261,3.9931698342388366,3.449743934041917,7,7,0,
1820,2012-01-01,2012-12-31,52,Other,Sales,Remote,2,6.312675350221444,3.0497466122217287,2.592795176652074,7,13,0,
1821,2018-06-20,2020-06-19,52,Other,Marketing,Berlin,4,10.0,3.778912365081943,5.0,3,6,0,
1822,2019-03-11,2020-03-10,46,Other,Marketing,New York,2,4.911875485927956,3.8553381955901367,1.3288787424940902,0,6,0,
1823,2019-03-03,2019-03-03,38,Other,Engineering,Berlin,4,6.198126766312014,2.7268090315133717,3.605258011181317,6,6,0,
1824,2019-10-28,2020-10-27,50,Male,Sales,Dubai,3,6.850772249079894,3.974633485566792,4.349110186369543,8,5,0,
1825,2015-02-27,2016-02-27,23,Female,Sales,Remote,5,5.772212420982154,4.7154805936346325,3.5791251121135845,7,10,0,
1826,2014-09-06,2017-09-05,27,Male,Product,New York,2,3.445362025164437,5.0,5.0,0,10,0,
1827,2020-05-18,2021-05-18,47,Female,Engineering,Berlin,3,6.362120407590494,3.5185759451629735,2.459635100206378,3,4,1,Better offer
1828,2022-02-17,2025-02-16,39,Female,Marketing,Berlin,3,6.673437333511922,2.825692796649724,4.476289530616167,1,3,0,
1829,2018-12-02,2019-12-02,35,Male,HR,New York,2,6.422552733947533,5.0,3.1951763131796294,0,6,0,
1830,2013-03-27,2021-03-25,32,Male,HR,Berlin,2,8.382041830748431,4.808185449970264,2.3755969839651407,8,12,0,
1831,2018-02-17,2019-02-17,44,Female,Sales,Dubai,2,6.917908904266308,4.326647446537073,5.0,1,7,0,
1832,2021-01-08,2023-01-08,29,Female,Engineering,Dubai,3,6.426939300635713,2.623606256525241,4.31641109358359,0,4,1,Retired
1833,2021-03-03,2023-03-03,26,Female,Sales,Dubai,2,6.457797646415385,3.7742529385554517,3.0969974004960372,3,4,1,Lack of growth
1834,2020-03-13,2020-03-13,45,Other,Product,Remote,4,7.217257157123807,5.0,2.9367842402879467,5,5,1,Better offer
1835,2015-03-28,2022-03-26,45,Female,HR,Berlin,5,7.624478119516532,2.2764328145249895,5.0,1,10,0,
1836,2022-03-15,2022-03-15,55,Female,Marketing,Dubai,5,5.611044933617945,3.9642512381230035,4.230962622864216,4,3,0,
1837,2017-02-18,2024-02-17,32,Male,HR,Remote,5,7.248882448903664,4.401206780492307,4.515021421362804,0,8,0,
1838,2019-09-13,2022-09-12,35,Other,Sales,New York,5,5.815706873753079,3.1839170388770266,3.8772064197577167,1,5,0,
1839,2019-11-04,2023-11-03,32,Female,HR,Dubai,4,6.233239331602347,3.39255092724382,5.0,0,5,1,Better offer
1840,2016-03-06,2017-03-06,22,Female,HR,Remote,2,7.301153542855572,2.900691060004775,4.372600657980293,4,9,0,
1841,2016-11-01,2018-11-01,41,Male,Product,New York,2,10.0,2.6225114278050405,3.4539147971970956,3,8,0,
1842,2020-03-06,2024-03-05,47,Male,Sales,New York,4,9.562965795043255,4.111375867564347,3.7672165563190494,1,5,0,
1843,2015-11-21,2024-11-18,42,Other,Product,Berlin,2,5.490610620508907,3.6277345529443,3.700360734929425,1,9,0,
1844,2015-01-11,2023-01-09,27,Other,HR,Dubai,2,6.904780914618268,2.9496120096534084,3.252619821843442,8,10,0,
1845,2014-03-25,2020-03-23,35,Other,Sales,Remote,4,5.503213824505117,3.769850035508713,1.8165120205299121,8,11,0,
1846,2014-10-24,2019-10-23,48,Other,Product,Dubai,5,8.256870152331913,3.5775837211345705,2.1976784722573406,9,10,1,Better offer
1847,2015-09-04,2017-09-03,31,Female,Sales,Berlin,4,7.253888393482576,3.1471964413641396,3.185458209727955,4,9,0,
1848,2022-05-04,2022-05-04,35,Other,Product,Berlin,5,6.2613581906672025,3.754205894424239,2.875221901198077,9,2,0,
1849,2014-02-04,2020-02-03,46,Other,Product,Remote,4,6.188542829330514,3.1474713275087525,3.8341911481251647,7,11,0,
1850,2013-06-25,2022-06-23,33,Male,Marketing,Dubai,1,8.062199685863021,1.9809902746713772,5.0,10,11,1,Retired
1851,2014-07-11,2022-07-09,54,Other,Marketing,New York,2,5.040791272596668,4.4424092950341345,3.2246362504163457,9,10,1,Better offer
1852,2012-03-17,2019-03-16,31,Female,Sales,Dubai,3,8.8367292658966,3.286993838404652,4.244726905759165,7,13,1,Lack of growth
1853,2016-08-14,2020-08-13,32,Other,HR,New York,5,9.967869613974674,4.171557557508316,3.204295295798637,9,8,0,
1854,2019-12-04,2023-12-03,26,Other,Marketing,Berlin,3,6.029540012137423,5.0,2.540344080490424,1,5,0,
1855,2019-04-07,2021-04-06,40,Female,Product,Remote,5,9.019162488904454,5.0,3.8267205185630875,9,5,0,
1856,2021-08-05,2022-08-05,42,Female,Marketing,New York,4,6.911218624285931,1.524861734336612,2.4859953797027345,0,3,0,
1857,2015-07-06,2015-07-06,40,Other,Product,Dubai,4,8.450788841330324,4.0195145315819465,3.7658542686812724,7,9,0,
1858,2017-06-14,2023-06-13,33,Other,Product,Dubai,3,5.3383998130214945,1.7454874221110819,1.0,4,7,0,
1859,2016-12-17,2018-12-17,54,Male,Sales,Remote,5,8.48808887543598,4.467065569960884,4.452458914492923,8,8,0,
1860,2017-06-20,2020-06-19,52,Female,Product,Remote,5,5.469809032963921,2.8895880572475408,3.9350378263703676,10,7,0,
1861,2012-02-03,2016-02-02,29,Female,Product,Dubai,2,8.206786877717752,1.8254236802119446,2.087465307335338,10,13,0,
1862,2019-06-23,2023-06-22,50,Female,Engineering,Dubai,2,9.805230121941127,4.976226798411281,2.314135501926174,0,5,0,
1863,2016-09-08,2019-09-08,39,Male,Product,Dubai,4,5.633438383801555,3.778463452942137,3.664288910488572,1,8,0,
1864,2019-10-03,2020-10-02,29,Female,Engineering,Dubai,4,1.0,4.549811239486701,2.2790722924535984,2,5,0,
1865,2013-03-04,2020-03-02,54,Female,Product,Berlin,3,7.026080902691067,4.715432770127881,1.8634502139105722,6,12,0,
1866,2014-12-17,2023-12-15,25,Other,Product,Berlin,3,7.288411681922504,5.0,2.6654128530831103,1,10,0,
1867,2017-09-08,2020-09-07,50,Male,Marketing,Remote,2,7.759340342103583,3.5635962825442946,3.6136571022287343,0,7,0,
1868,2017-11-04,2021-11-03,36,Male,HR,Berlin,5,5.5030111919279525,4.40897803635883,2.839561366722195,1,7,0,
1869,2021-11-06,2022-11-06,26,Female,Product,Remote,2,7.912811248867698,2.2241243841938623,2.424275989662082,3,3,0,
1870,2018-09-14,2018-09-14,38,Female,Engineering,New York,5,5.079203952661617,4.0290698351727405,3.487260774940983,4,6,0,
1871,2019-09-01,2023-08-31,35,Female,Product,Dubai,5,5.369107736185153,1.323049027706055,5.0,0,5,1,Retired
1872,2018-07-17,2023-07-16,42,Male,Engineering,Remote,1,4.843609048621343,4.515937223563556,3.015944304837581,5,6,1,Relocation
1873,2018-02-05,2020-02-05,54,Male,Sales,New York,1,10.0,2.607058031870338,1.999969360659141,6,7,0,
1874,2012-02-04,2025-01-31,29,Other,HR,New York,4,7.243438477380086,3.0685443554401153,1.0,9,13,0,
1875,2014-07-21,2023-07-19,33,Male,HR,Dubai,2,6.4340193943455,2.982637010857767,5.0,5,10,0,
1876,2020-06-26,2022-06-26,38,Female,Engineering,New York,5,9.131774534092234,3.556750051555622,1.3563738507920693,1,4,1,Lack of growth
1877,2017-03-01,2018-03-01,45,Female,Sales,Berlin,3,7.184212079300837,5.0,1.6693139503266996,7,8,1,Lack of growth
1878,2012-03-26,2017-03-25,24,Male,Engineering,Dubai,4,4.191673230440918,3.4903013378173915,4.689976602097484,10,13,0,
1879,2013-01-23,2018-01-22,35,Other,Marketing,New York,4,7.79425818028469,2.486148103054048,5.0,1,12,1,Lack of growth
1880,2022-07-09,2023-07-09,28,Male,Sales,Remote,2,4.653366881695675,2.838572361682168,2.9273313415599653,7,2,0,
1881,2018-05-06,2024-05-04,40,Other,Engineering,Dubai,5,5.783192848974223,2.275000111339949,4.911839904545318,4,6,1,Manager conflict
1882,2021-11-10,2021-11-10,29,Other,Product,Dubai,3,5.3325557328747974,3.8785021489175207,2.7927312861794684,5,3,0,
1883,2016-09-26,2016-09-26,35,Male,Sales,Berlin,2,5.030378204931618,2.100771740775369,1.0,3,8,0,
1884,2017-10-04,2020-10-03,36,Male,Engineering,New York,1,6.438426995173169,3.2425913928150387,3.4347962243015546,0,7,0,
1885,2016-08-05,2020-08-04,32,Female,HR,Dubai,2,6.388052284116293,1.94205080381166,4.777851433072772,7,8,1,Retired
1886,2021-05-12,2023-05-12,25,Male,Product,Dubai,4,5.579371516667906,2.8828208539892684,2.9539440551990963,2,3,0,
1887,2016-12-17,2023-12-16,42,Female,Product,Remote,1,7.241817581270574,3.2667114382536067,4.005583753078923,9,8,1,Retired
1888,2012-05-07,2012-05-07,50,Male,Product,Berlin,3,8.115546862583567,3.3588128744412,4.428198745452988,0,12,1,Better offer
1889,2021-02-23,2024-02-23,27,Other,Sales,Berlin,5,8.179154749623663,3.4415714567456464,4.854448065020384,8,4,0,
1890,2016-01-12,2017-01-11,24,Male,HR,Remote,2,2.4302090331009927,3.3711226213112466,2.8890874336261168,8,9,1,Better offer
1891,2019-09-28,2020-09-27,38,Male,Engineering,Berlin,4,5.218735539728075,3.817418273503791,2.0076979066313583,9,5,0,
1892,2013-01-20,2017-01-19,42,Other,HR,New York,2,8.41706392259723,3.124592553516038,3.441404196879556,1,12,0,
1893,2017-06-19,2019-06-19,43,Male,Marketing,Dubai,3,2.438714858547793,3.511925980771476,3.1151043336385302,7,7,0,
1894,2018-01-02,2024-01-01,39,Female,HR,Dubai,1,4.591085974694494,3.6627966180999127,5.0,7,7,0,
1895,2015-06-12,2018-06-11,55,Male,Product,Berlin,2,5.213129865939447,2.594210621398213,2.906833278456374,10,9,0,
1896,2015-08-15,2023-08-13,23,Other,Marketing,New York,3,5.16674276864271,5.0,4.513347046485999,6,9,0,
1897,2014-04-22,2024-04-19,27,Female,Sales,Remote,4,5.174911799450915,1.973677228569492,3.088689808295806,9,10,1,Relocation
1898,2015-11-14,2024-11-11,24,Female,Engineering,New York,1,8.302868330270734,5.0,1.3542007022656004,9,9,0,
1899,2021-02-02,2021-02-02,54,Female,Engineering,Berlin,4,7.534381060766757,5.0,4.7952956167490495,9,4,0,
1900,2018-05-09,2024-05-07,43,Male,Sales,Dubai,4,9.181087957297095,2.411129927607358,3.227175344616144,5,6,0,
1901,2013-05-27,2014-05-27,45,Male,Sales,Dubai,3,5.137426306311949,5.0,4.927851406018233,1,11,0,
1902,2021-10-20,2021-10-20,43,Female,Engineering,Remote,4,4.628688915336408,3.4555570281387102,4.155020597400312,3,3,0,
1903,2015-04-28,2021-04-26,23,Female,HR,Remote,3,5.385611114122555,3.178736330739924,1.9651444987080549,5,9,0,
1904,2022-03-25,2025-03-24,34,Other,Sales,New York,1,8.759701184661589,1.9772854902094945,3.853271310963448,5,3,1,Lack of growth
1905,2020-04-25,2024-04-24,49,Female,Product,New York,3,3.876135690231842,3.056388773225398,3.5363289853943662,4,4,1,Manager conflict
1906,2013-05-05,2019-05-04,51,Male,HR,New York,2,3.6453236218532856,3.504632814703877,4.558431848850259,8,11,0,
1907,2017-08-15,2024-08-13,24,Male,Sales,Dubai,4,2.398400288011704,2.8176889277928696,1.9030288857656006,10,7,1,Relocation
1908,2020-03-11,2024-03-10,31,Male,Marketing,Berlin,2,6.968488084078542,3.2854623354820363,1.0,8,5,1,Lack of growth
1909,2021-04-23,2022-04-23,29,Male,Marketing,New York,3,4.957730065532744,2.967366147222652,4.626098506146937,1,3,0,
1910,2020-05-14,2021-05-14,35,Female,HR,Berlin,2,8.018065353734437,4.494351519815424,4.582725679932143,9,4,0,
1911,2017-04-24,2021-04-23,49,Male,Engineering,Dubai,5,5.378411061520049,2.9719388869742627,3.2574780872817968,3,7,0,
